path,file_name,category,role,allocation,salvage_value,in_scope,scan_status,run_status,root_cause
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/32 北向资金A股择时策略（5年16倍）.txt,32 北向资金A股择时策略（5年16倍）.txt,J_量化择时_指标_复现,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/32 追高概率涨停策略, 2022年化350%.txt","32 追高概率涨停策略, 2022年化350%.txt",D_打板_龙头_涨停_首板_短线,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/32 非线性关系市值（不是小市值）4只绩优股组合.txt,32 非线性关系市值（不是小市值）4只绩优股组合.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/33 alpha191短周期价量特征因子选股，年化46.77.txt,33 alpha191短周期价量特征因子选股，年化46.77.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/33 回馈社区顺便搞积分《一个完整的机器学习pipeline》.txt,33 回馈社区顺便搞积分《一个完整的机器学习pipeline》.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/33 最适合上班族的策略-神奇公式策略.txt,33 最适合上班族的策略-神奇公式策略.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,02_卫星位_主动alpha,C_慎用_依赖手工,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/33 胜率88.9%之君正集团策略-大阳分歧反包.txt,33 胜率88.9%之君正集团策略-大阳分歧反包.txt,D_打板_龙头_涨停_首板_短线,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/34 【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限.txt,34 【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/34 十年回测 年化103.32% 最大回撤23.89%.txt,34 十年回测 年化103.32% 最大回撤23.89%.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/34 趋势交易5.0 无择时-2年5倍不是梦.txt,34 趋势交易5.0 无择时-2年5倍不是梦.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/35 【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍.txt","35 【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍.txt",A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/35 小市值市场轮动版 5年12倍.txt,35 小市值市场轮动版 5年12倍.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/35 精选价值策略.txt,35 精选价值策略.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/35 自适应量化终极算法2.0 （全新升级）.txt,35 自适应量化终极算法2.0 （全新升级）.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/35 超稳+翻倍，贝塔值只有0.048的期指策略.txt,35 超稳+翻倍，贝塔值只有0.048的期指策略.txt,I_多资产_股债_全天候,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/36 【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍.txt","36 【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍.txt",A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/36 快过年了。不想呆在小市值的，可以拿这个策略躲一躲.txt,36 快过年了。不想呆在小市值的，可以拿这个策略躲一躲.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/36 最简强者恒强策略.txt,36 最简强者恒强策略.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/36 致敬市场(6) ，指数期货贴水.txt,36 致敬市场(6) ，指数期货贴水.txt,M_致敬市场研报系列,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/37 PEG+EBIT对小市值因子的优化.txt,37 PEG+EBIT对小市值因子的优化.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/37 三阳三阴战法.txt,37 三阳三阴战法.txt,S_经典技术指标择时,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/37 微盘股扩散指数双均线择时.txt,37 微盘股扩散指数双均线择时.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/37 择时模块加风控的实际效果.txt,37 择时模块加风控的实际效果.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/38 ETF动量轮动RSRS择时-魔改3-北向资金择时-再优化.txt,38 ETF动量轮动RSRS择时-魔改3-北向资金择时-再优化.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/38 ETF动量轮动RSRS择时-魔改4-低通滤波.txt,38 ETF动量轮动RSRS择时-魔改4-低通滤波.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/38 ETF策略之核心资产轮动（线性增加权重）.txt,38 ETF策略之核心资产轮动（线性增加权重）.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/38 【回顾3】ETF策略之核心资产轮动-增强版.txt,38 【回顾3】ETF策略之核心资产轮动-增强版.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/39 多因子策略（多元线性回归）.txt,39 多因子策略（多元线性回归）.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/39 大资金强基本面优质股组合策略 收益1217% 无小市值因子.txt,39 大资金强基本面优质股组合策略 收益1217% 无小市值因子.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/39 干积分-大小盘反复横跳V2.0.txt,39 干积分-大小盘反复横跳V2.0.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/39 绩优小市值量化君也-模拟交易年化333.75%.txt,39 绩优小市值量化君也-模拟交易年化333.75%.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/39 随机森林策略，低换手率，年化近50%.txt,39 随机森林策略，低换手率，年化近50%.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_次选_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/40 RSI学习贴.txt,40 RSI学习贴.txt,S_经典技术指标择时,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/40 低风险高收益的期货策略.txt,40 低风险高收益的期货策略.txt,N_CTA期货股指套利,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/40 穿越牛熊 稳健高收益 年化37.txt,40 穿越牛熊 稳健高收益 年化37.txt,J_量化择时_指标_复现,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/40 高股息策略.txt,40 高股息策略.txt,E_高股息_价值_红利_低波,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/41 SVR机器学习上证综指择时中小板财务选股策略.txt,41 SVR机器学习上证综指择时中小板财务选股策略.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/41 人工智能强化学习DQN交易智能体策略.txt,41 人工智能强化学习DQN交易智能体策略.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/41 再改进可实盘-默默赚钱系列-风险控制-增强版本-V5.0.txt,41 再改进可实盘-默默赚钱系列-风险控制-增强版本-V5.0.txt,P_苦咖啡默默赚钱,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/41 均线黏合，突破前三十个交易日最高点选股法.txt,41 均线黏合，突破前三十个交易日最高点选股法.txt,H_趋势_缠论_形态_K线,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/42 国九条：三年分红5千万以下且占净利润30%以下将被ST.txt,42 国九条：三年分红5千万以下且占净利润30%以下将被ST.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/42 大盘ETF动量轮动 RSRS择时策略-无纳指（5年半861%）.txt,42 大盘ETF动量轮动 RSRS择时策略-无纳指（5年半861%）.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/42 实盘出现的问题和解决办法.txt,42 实盘出现的问题和解决办法.txt,W2_主观作业分享实盘,F_框架工具_实盘基础设施,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/42 市值，研发支出，roe，三因子，跑赢大盘.txt,42 市值，研发支出，roe，三因子，跑赢大盘.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/43 小市值再优化【年化98% 胜率69% 回撤27%】无未来函数.txt,43 小市值再优化【年化98% 胜率69% 回撤27%】无未来函数.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/43 窄基ETF轮动：年化收益82.68%，最大回撤13.54%.txt,43 窄基ETF轮动：年化收益82.68%，最大回撤13.54%.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/44 兼顾业绩增长和PEG指标的5因子股票策略.txt,44 兼顾业绩增长和PEG指标的5因子股票策略.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/44 国九条 年化130.74% 回撤11% 众神Debug版.txt,44 国九条 年化130.74% 回撤11% 众神Debug版.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/44 最易上手的网格策略v2.0，设置几个参数就可以直接使用.txt,44 最易上手的网格策略v2.0，设置几个参数就可以直接使用.txt,H_趋势_缠论_形态_K线,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/44 集合竞价摸奖策略1.0-致敬2022.txt,44 集合竞价摸奖策略1.0-致敬2022.txt,D_打板_龙头_涨停_首板_短线,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 价值投资+期货对冲V4.0,无惧市场大跌.txt","45 价值投资+期货对冲V4.0,无惧市场大跌.txt",N_CTA期货股指套利,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 此消彼长.txt,45 此消彼长.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 海龟突破系统，19-21年化150，无未来函数和过拟合.txt,45 海龟突破系统，19-21年化150，无未来函数和过拟合.txt,S_经典技术指标择时,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 真真正正的诚意之作-2021超十倍.txt,45 真真正正的诚意之作-2021超十倍.txt,Y_研报深度解析复现,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 【深度解析 四】聚宽三因子基本面周线模型策略.txt,46 【深度解析 四】聚宽三因子基本面周线模型策略.txt,Y_研报深度解析复现,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 大盘股也能穿越牛熊市.txt,46 大盘股也能穿越牛熊市.txt,J_量化择时_指标_复现,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 敢于直接实盘的—八仙过海V2.txt,46 敢于直接实盘的—八仙过海V2.txt,J_量化择时_指标_复现,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 高增股池小市值轮动.txt,46 高增股池小市值轮动.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 别人恐惧我贪婪——重视大盘择时.txt,47 别人恐惧我贪婪——重视大盘择时.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 多策略整合大E小十年百倍（年化64%回撤28%）.txt,47 多策略整合大E小十年百倍（年化64%回撤28%）.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 年化46%的北向资金+20日涨幅的创业板策略.txt,47 年化46%的北向资金+20日涨幅的创业板策略.txt,J_量化择时_指标_复现,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 随机森林量价多因子选股短线交易机器学习.txt,47 随机森林量价多因子选股短线交易机器学习.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_次选_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 高收益低回撤的小市值策略.txt,47 高收益低回撤的小市值策略.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 一种宏观数据的中长线策略，年化15%，最大回撤9%.txt,48 一种宏观数据的中长线策略，年化15%，最大回撤9%.txt,Y_研报深度解析复现,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 动量ETF轮动-RSRS择时-卡尔曼滤波.txt,48 动量ETF轮动-RSRS择时-卡尔曼滤波.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 投资回报率ROIC中等市值.txt,48 投资回报率ROIC中等市值.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 【漂亮50 2.0止损版本】为了降低回撤，加入择时止损模块.txt,49 【漂亮50 2.0止损版本】为了降低回撤，加入择时止损模块.txt,E_高股息_价值_红利_低波,M_主策略_可独立alpha,01_底仓位_跨周期稳,A_首选,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 修改成一创版本.txt,49 修改成一创版本.txt,Q_一创系列,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 动量策略年化62%.txt,49 动量策略年化62%.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 干货贴《机器学习5折保形回归》.py,49 干货贴《机器学习5折保形回归》.py,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 干货贴《机器学习5折保形回归挂模拟回测.py,49 干货贴《机器学习5折保形回归挂模拟回测.py,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 根据北上资金买股票的最佳持股时间探讨.txt,49 根据北上资金买股票的最佳持股时间探讨.txt,J_量化择时_指标_复现,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 ETF动量轮动RSRS择时-V2.1.txt,50 ETF动量轮动RSRS择时-V2.1.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 【7日趋势】短线交易策略.txt,50 【7日趋势】短线交易策略.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 分享一种K线小碎步后突破的分钟级打法.txt,50 分享一种K线小碎步后突破的分钟级打法.txt,W_短线超短分钟级,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 基本面策略，一种新思路，超额376%.txt,50 基本面策略，一种新思路，超额376%.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 昨日炸板股策略.txt,50 昨日炸板股策略.txt,W_短线超短分钟级,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 北上资金持股比选股策略（北向港资外资）.txt,51 北上资金持股比选股策略（北向港资外资）.txt,J_量化择时_指标_复现,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 缠论交易策略.txt,51 缠论交易策略.txt,H_趋势_缠论_形态_K线,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 行业反转效应（年化32%，回撤8%）.txt,51 行业反转效应（年化32%，回撤8%）.txt,G_行业轮动_主题_概念,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 机器学习滚动训练价投策略.txt,52 机器学习滚动训练价投策略.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 根据北上资金买A股策略Python3版（北向港资外资）.txt,52 根据北上资金买A股策略Python3版（北向港资外资）.txt,J_量化择时_指标_复现,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 龙头战法之单阳不破.txt,52 龙头战法之单阳不破.txt,D_打板_龙头_涨停_首板_短线,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 TSmall-100, 微盘三正.txt","53 TSmall-100, 微盘三正.txt",A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 基于大盘PE标准差偏离度的聪明基金定投策略.txt,53 基于大盘PE标准差偏离度的聪明基金定投策略.txt,V_北向聪明钱基金抱团,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 微盘股400每日轮动再平衡.txt,53 微盘股400每日轮动再平衡.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 筹码选股.txt,53 筹码选股.txt,X_防御ST抄底低回撤,M_主策略_可独立alpha,04_危机位_危机模式,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 超跌网格交易大法V1.2：稳健跑赢大盘-年化13%回撤7%.txt,53 超跌网格交易大法V1.2：稳健跑赢大盘-年化13%回撤7%.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 sales_growth今年最优版.txt,54 sales_growth今年最优版.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 价值投资策略-大盘择时.txt,54 价值投资策略-大盘择时.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 养花大哥 追市场热点策略.txt,54 养花大哥 追市场热点策略.txt,G_行业轮动_主题_概念,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 发一个学习策略5年70倍，思路可以学习.txt,54 发一个学习策略5年70倍，思路可以学习.txt,W2_主观作业分享实盘,M_主策略_可独立alpha,05_增强位_主观特色,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 ETF轮动策略-入门1.0.txt,55 ETF轮动策略-入门1.0.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 价值投资改进版-6年9.5倍.txt,55 价值投资改进版-6年9.5倍.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 大市值价值投资加自定义邮箱推送 Ahfu.txt,55 大市值价值投资加自定义邮箱推送 Ahfu.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 怎么让龟速变奔跑？以“首版突破一进二”为例.txt,55 怎么让龟速变奔跑？以“首版突破一进二”为例.txt,W_短线超短分钟级,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 一创PEG+EBIT+turnover_volatility.txt,56 一创PEG+EBIT+turnover_volatility.txt,Q_一创系列,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 分享券商金股组合增强.txt,56 分享券商金股组合增强.txt,V_北向聪明钱基金抱团,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 双人工智能AI配合，样本外夏普3.9.txt,56 双人工智能AI配合，样本外夏普3.9.txt,Y_研报深度解析复现,R_研究素材_复现与因子,,B_可改造,True,valid,executable,OK
